"Date","Day/Eve","Number 1","Number 2","Number 3","GreenBall","DoubleDraw*"
"10/07/2011","E","4","8","3","",""
"10/06/2011","D","1","1","9","",""
"10/06/2011","E","4","9","8","",""
"10/05/2011","D","6","4","1","",""
"10/05/2011","E","5","0","2","",""
"10/04/2011","D","4","6","9","",""
"10/04/2011","E","3","0","9","",""
"10/03/2011","D","9","2","7","",""
"10/03/2011","E","3","0","2","",""
"10/02/2011","D","7","5","4","",""
"10/02/2011","E","8","3","0","",""
"10/01/2011","D","8","7","5","",""
"10/01/2011","E","4","7","9","",""
"09/30/2011","D","8","0","2","",""
"09/30/2011","E","8","5","4","",""
"09/29/2011","D","3","8","3","",""
"09/29/2011","E","2","3","2","",""
"09/28/2011","D","1","6","5","",""
"09/28/2011","E","6","2","3","",""
"09/27/2011","D","3","5","7","",""
"09/27/2011","E","2","6","3","",""
"09/26/2011","D","1","7","2","",""
"09/26/2011","E","7","1","7","",""
"09/25/2011","D","3","4","0","",""
"09/25/2011","E","9","1","4","",""
"09/24/2011","D","5","0","1","",""
"09/24/2011","E","7","4","9","",""
"09/23/2011","D","4","1","9","",""
"09/23/2011","E","9","7","2","",""
"09/22/2011","D","1","4","5","",""
"09/22/2011","E","9","0","4","",""
"09/21/2011","D","5","0","7","",""
"09/21/2011","E","4","4","3","",""
"09/20/2011","D","3","1","6","",""
"09/20/2011","E","4","0","2","",""
"09/19/2011","D","9","6","0","",""
"09/19/2011","E","6","3","5","",""
"09/18/2011","D","8","8","2","",""
"09/18/2011","E","2","2","7","",""
"09/17/2011","D","5","0","8","",""
"09/17/2011","E","9","8","2","",""
"09/16/2011","D","8","5","4","",""
"09/16/2011","E","5","1","4","",""
"09/15/2011","D","2","5","6","",""
"09/15/2011","E","4","0","3","",""
"09/14/2011","D","8","9","8","",""
"09/14/2011","E","9","8","3","",""
"09/13/2011","D","0","4","4","",""
"09/13/2011","E","0","9","2","",""
"09/12/2011","D","9","7","6","",""
"09/12/2011","E","3","2","6","",""
"09/11/2011","D","4","3","2","",""
"09/11/2011","E","8","4","8","",""
"09/10/2011","D","2","8","5","",""
"09/10/2011","E","9","5","0","",""
"09/09/2011","D","3","4","6","",""
"09/09/2011","E","2","2","2","",""
"09/08/2011","D","4","6","1","",""
"09/08/2011","E","0","9","6","",""
"09/07/2011","D","3","1","2","",""
"09/07/2011","E","0","3","2","",""
"09/06/2011","D","2","2","3","",""
"09/06/2011","E","2","0","6","",""
"09/05/2011","D","0","1","3","",""
"09/05/2011","E","0","5","2","",""
"09/04/2011","D","1","9","4","",""
"09/04/2011","E","2","5","6","",""
"09/03/2011","D","7","4","5","",""
"09/03/2011","E","7","6","3","",""
"09/02/2011","D","7","6","8","",""
"09/02/2011","E","0","4","3","",""
"09/01/2011","D","1","4","4","",""
"09/01/2011","E","5","4","1","",""
"08/31/2011","D","5","6","7","",""
"08/31/2011","E","6","4","8","",""
"08/30/2011","D","6","1","3","",""
"08/30/2011","E","4","6","5","",""
"08/29/2011","D","8","4","6","",""
"08/29/2011","E","6","4","6","",""
"08/28/2011","D","0","6","3","",""
"08/28/2011","E","7","1","7","",""
"08/27/2011","D","3","4","4","",""
"08/27/2011","E","7","9","1","",""
"08/26/2011","D","6","1","7","",""
"08/26/2011","E","2","7","3","",""
"08/25/2011","D","6","4","4","",""
"08/25/2011","E","5","0","2","",""
"08/24/2011","D","3","4","3","",""
"08/24/2011","E","4","6","8","",""
"08/23/2011","D","8","3","3","",""
"08/23/2011","E","2","9","5","",""
"08/22/2011","D","1","5","3","",""
"08/22/2011","E","2","9","4","",""
"08/21/2011","D","6","8","9","",""
"08/21/2011","E","6","4","1","",""
"08/20/2011","D","4","3","7","",""
"08/20/2011","E","3","7","6","",""
"08/19/2011","D","7","3","1","",""
"08/19/2011","E","4","3","2","",""
"08/18/2011","D","3","9","3","",""
"08/18/2011","E","4","6","1","",""
"08/17/2011","D","8","0","4","",""
"08/17/2011","E","5","9","8","",""
"08/16/2011","D","5","3","6","",""
"08/16/2011","E","8","7","7","",""
"08/15/2011","D","6","5","5","",""
"08/15/2011","E","4","6","9","",""
"08/14/2011","D","8","0","8","",""
"08/14/2011","E","2","0","8","",""
"08/13/2011","D","8","9","3","",""
"08/13/2011","E","2","0","4","",""
"08/12/2011","D","3","6","8","",""
"08/12/2011","E","7","3","0","",""
"08/11/2011","D","7","4","1","",""
"08/11/2011","E","2","2","7","",""
"08/10/2011","D","6","8","7","",""
"08/10/2011","E","6","9","2","",""
"08/09/2011","D","9","5","5","",""
"08/09/2011","E","4","2","6","",""
"08/08/2011","D","8","2","5","",""
"08/08/2011","E","4","6","0","",""
"08/07/2011","D","4","3","5","",""
"08/07/2011","E","5","2","0","",""
"08/06/2011","D","3","1","8","",""
"08/06/2011","E","5","5","9","",""
"08/05/2011","D","2","0","5","",""
"08/05/2011","E","7","4","0","",""
"08/04/2011","D","9","3","1","",""
"08/04/2011","E","6","5","5","",""
"08/03/2011","D","1","4","7","",""
"08/03/2011","E","0","0","9","",""
"08/02/2011","D","6","7","1","",""
"08/02/2011","E","7","3","0","",""
"08/01/2011","D","9","4","4","",""
"08/01/2011","E","5","2","2","",""
"07/31/2011","D","8","6","1","",""
"07/31/2011","E","8","6","0","",""
"07/30/2011","D","0","7","7","",""
"07/30/2011","E","0","2","5","",""
"07/29/2011","D","0","6","9","",""
"07/29/2011","E","0","4","9","",""
"07/28/2011","D","2","7","5","",""
"07/28/2011","E","0","7","6","",""
"07/27/2011","D","8","5","6","",""
"07/27/2011","E","6","2","4","",""
"07/26/2011","D","1","1","1","",""
"07/26/2011","E","9","0","1","",""
"07/25/2011","D","4","7","2","",""
"07/25/2011","E","0","6","3","",""
"07/24/2011","D","3","0","3","",""
"07/24/2011","E","4","4","1","",""
"07/23/2011","D","3","4","3","",""
"07/23/2011","E","0","9","3","",""
"07/22/2011","D","1","5","2","",""
"07/22/2011","E","8","4","1","",""
"07/21/2011","D","2","4","0","",""
"07/21/2011","E","0","9","2","",""
"07/20/2011","D","6","7","0","",""
"07/20/2011","E","8","8","6","",""
"07/19/2011","D","2","4","0","",""
"07/19/2011","E","8","8","1","",""
"07/18/2011","D","3","8","8","",""
"07/18/2011","E","6","1","6","",""
"07/17/2011","D","2","9","0","",""
"07/17/2011","E","8","4","3","",""
"07/16/2011","D","3","4","1","",""
"07/16/2011","E","9","5","1","",""
"07/15/2011","D","9","3","7","",""
"07/15/2011","E","3","9","3","",""
"07/14/2011","D","0","7","0","",""
"07/14/2011","E","1","1","2","",""
"07/13/2011","D","0","5","6","",""
"07/13/2011","E","1","1","2","",""
"07/12/2011","D","8","7","4","",""
"07/12/2011","E","2","1","8","",""
"07/11/2011","D","5","8","1","",""
"07/11/2011","E","2","0","2","",""
"07/10/2011","D","6","1","7","",""
"07/10/2011","E","2","6","5","",""
"07/09/2011","D","8","9","4","",""
"07/09/2011","E","1","8","1","",""
"07/08/2011","D","2","6","4","",""
"07/08/2011","E","1","9","5","",""
"07/07/2011","D","1","0","1","",""
"07/07/2011","E","6","1","8","",""
"07/06/2011","D","6","6","1","",""
"07/06/2011","E","4","1","1","",""
"07/05/2011","D","8","1","4","",""
"07/05/2011","E","9","2","7","",""
"07/04/2011","D","1","6","1","",""
"07/04/2011","E","8","8","6","",""
"07/03/2011","D","9","5","7","",""
"07/03/2011","E","0","7","3","",""
"07/02/2011","D","3","2","3","",""
"07/02/2011","E","4","9","8","",""
"07/01/2011","D","6","1","8","",""
"07/01/2011","E","3","5","1","",""
"06/30/2011","D","4","9","5","",""
"06/30/2011","E","2","2","0","",""
"06/29/2011","D","4","1","7","",""
"06/29/2011","E","1","2","6","",""
"06/28/2011","D","5","6","5","",""
"06/28/2011","E","8","6","9","",""
"06/27/2011","D","0","4","7","",""
"06/27/2011","E","8","7","9","",""
"06/26/2011","D","9","7","1","",""
"06/26/2011","E","7","6","5","",""
"06/25/2011","D","2","8","3","",""
"06/25/2011","E","6","0","9","",""
"06/24/2011","D","9","5","9","",""
"06/24/2011","E","1","9","6","",""
"06/23/2011","D","2","3","4","",""
"06/23/2011","E","1","9","5","",""
"06/22/2011","D","4","8","7","",""
"06/22/2011","E","8","2","9","",""
"06/21/2011","D","5","2","5","",""
"06/21/2011","E","6","1","1","",""
"06/20/2011","D","6","3","0","",""
"06/20/2011","E","1","6","6","",""
"06/19/2011","D","8","9","5","",""
"06/19/2011","E","9","0","3","",""
"06/18/2011","D","1","9","1","",""
"06/18/2011","E","0","5","3","",""
"06/17/2011","D","4","7","1","",""
"06/17/2011","E","5","2","5","",""
"06/16/2011","D","8","0","5","",""
"06/16/2011","E","4","9","5","",""
"06/15/2011","D","8","6","3","",""
"06/15/2011","E","8","3","0","",""
"06/14/2011","D","8","6","3","",""
"06/14/2011","E","3","7","8","",""
"06/13/2011","D","2","7","0","",""
"06/13/2011","E","4","3","9","",""
"06/12/2011","D","8","1","8","",""
"06/12/2011","E","9","6","2","",""
"06/11/2011","D","7","8","4","",""
"06/11/2011","E","8","7","5","",""
"06/10/2011","D","2","0","9","",""
"06/10/2011","E","2","8","2","",""
"06/09/2011","D","9","1","5","",""
"06/09/2011","E","5","6","8","",""
"06/08/2011","D","0","2","8","",""
"06/08/2011","E","7","5","5","",""
"06/07/2011","D","3","1","1","",""
"06/07/2011","E","1","2","0","",""
"06/06/2011","D","6","4","8","",""
"06/06/2011","E","6","6","7","",""
"06/05/2011","D","2","4","5","",""
"06/05/2011","E","0","5","0","",""
"06/04/2011","D","9","0","7","",""
"06/04/2011","E","5","9","5","",""
"06/03/2011","D","5","1","1","",""
"06/03/2011","E","1","9","1","",""
"06/02/2011","D","5","2","8","",""
"06/02/2011","E","0","4","2","",""
"06/01/2011","D","9","5","8","",""
"06/01/2011","E","1","2","0","",""
"05/31/2011","D","4","3","4","",""
"05/31/2011","E","6","8","7","",""
"05/30/2011","D","5","6","3","",""
"05/30/2011","E","4","7","2","",""
"05/29/2011","D","7","5","5","",""
"05/29/2011","E","1","6","9","",""
"05/28/2011","D","1","1","4","",""
"05/28/2011","E","2","6","4","",""
"05/27/2011","D","7","5","0","",""
"05/27/2011","E","4","0","4","",""
"05/26/2011","D","2","1","9","",""
"05/26/2011","E","5","9","3","",""
"05/25/2011","D","9","9","5","",""
"05/25/2011","E","8","7","6","",""
"05/24/2011","D","4","5","3","",""
"05/24/2011","E","4","5","0","",""
"05/23/2011","D","7","5","3","",""
"05/23/2011","E","4","1","9","",""
"05/22/2011","D","1","9","2","",""
"05/22/2011","E","1","4","4","",""
"05/21/2011","D","5","6","1","",""
"05/21/2011","E","1","4","2","",""
"05/20/2011","D","8","2","5","",""
"05/20/2011","E","2","3","6","",""
"05/19/2011","D","3","2","1","",""
"05/19/2011","E","6","0","0","",""
"05/18/2011","D","5","6","1","",""
"05/18/2011","E","3","9","1","",""
"05/17/2011","D","0","3","0","",""
"05/17/2011","E","6","6","5","",""
"05/16/2011","D","5","6","2","",""
"05/16/2011","E","0","8","2","",""
"05/15/2011","D","2","7","7","",""
"05/15/2011","E","0","5","1","",""
"05/14/2011","D","1","9","2","",""
"05/14/2011","E","1","7","7","",""
"05/13/2011","D","1","7","1","",""
"05/13/2011","E","4","6","8","",""
"05/12/2011","D","3","7","2","",""
"05/12/2011","E","8","1","2","",""
"05/11/2011","D","8","3","4","",""
"05/11/2011","E","4","2","5","",""
"05/10/2011","D","6","0","6","",""
"05/10/2011","E","0","3","4","",""
"05/09/2011","D","1","4","3","",""
"05/09/2011","E","1","7","2","",""
"05/08/2011","D","7","6","2","",""
"05/08/2011","E","7","6","8","",""
"05/07/2011","D","1","7","9","",""
"05/07/2011","E","9","6","6","",""
"05/06/2011","D","7","2","7","",""
"05/06/2011","E","4","2","3","",""
"05/05/2011","D","4","7","2","",""
"05/05/2011","E","4","6","5","",""
"05/04/2011","D","8","8","7","",""
"05/04/2011","E","5","4","7","",""
"05/03/2011","D","3","1","6","",""
"05/03/2011","E","9","7","9","",""
"05/02/2011","D","5","3","6","",""
"05/02/2011","E","6","5","1","",""
"05/01/2011","D","5","5","2","",""
"05/01/2011","E","4","0","2","",""
"04/30/2011","D","2","5","8","",""
"04/30/2011","E","8","7","7","",""
"04/29/2011","D","8","7","9","",""
"04/29/2011","E","9","5","1","",""
"04/28/2011","D","1","4","9","",""
"04/28/2011","E","0","0","3","",""
"04/27/2011","D","3","5","2","",""
"04/27/2011","E","6","9","1","",""
"04/26/2011","D","7","7","6","",""
"04/26/2011","E","4","2","7","",""
"04/25/2011","D","4","0","6","",""
"04/25/2011","E","7","3","1","",""
"04/24/2011","D","5","9","7","",""
"04/24/2011","E","5","2","7","",""
"04/23/2011","D","3","4","6","",""
"04/23/2011","E","3","8","9","",""
"04/22/2011","D","7","9","4","",""
"04/22/2011","E","8","6","1","",""
"04/21/2011","D","5","2","9","",""
"04/21/2011","E","3","4","7","",""
"04/20/2011","D","9","2","5","",""
"04/20/2011","E","1","9","6","",""
"04/19/2011","D","9","6","9","",""
"04/19/2011","E","2","4","3","",""
"04/18/2011","D","8","3","7","",""
"04/18/2011","E","7","4","0","",""
"04/17/2011","D","0","2","5","",""
"04/17/2011","E","8","2","2","",""
"04/16/2011","D","8","0","9","",""
"04/16/2011","E","4","5","4","",""
"04/15/2011","D","8","4","3","",""
"04/15/2011","E","9","4","2","",""
"04/14/2011","D","5","1","0","",""
"04/14/2011","E","5","7","3","",""
"04/13/2011","D","3","4","6","",""
"04/13/2011","E","4","9","5","",""
"04/12/2011","D","3","0","4","",""
"04/12/2011","E","1","3","1","",""
"04/11/2011","D","8","0","3","",""
"04/11/2011","E","0","5","7","",""
"04/10/2011","D","2","2","6","",""
"04/10/2011","E","8","2","6","",""
"04/09/2011","D","2","0","5","",""
"04/09/2011","E","8","3","8","",""
"04/08/2011","D","2","0","2","",""
"04/08/2011","E","2","6","8","",""
"04/07/2011","D","8","0","1","",""
"04/07/2011","E","0","3","8","",""
"04/06/2011","D","6","2","4","",""
"04/06/2011","E","5","0","4","",""
"04/05/2011","D","7","3","5","",""
"04/05/2011","E","2","8","6","",""
"04/04/2011","D","2","6","1","",""
"04/04/2011","E","7","3","1","",""
"04/03/2011","D","9","8","7","",""
"04/03/2011","E","0","1","8","",""
"04/02/2011","D","7","8","6","",""
"04/02/2011","E","0","6","2","",""
"04/01/2011","D","3","1","5","",""
"04/01/2011","E","9","7","6","",""
"03/31/2011","D","5","0","3","",""
"03/31/2011","E","7","8","9","",""
"03/30/2011","D","9","2","7","",""
"03/30/2011","E","6","7","3","",""
"03/29/2011","D","1","9","5","",""
"03/29/2011","E","6","7","2","",""
"03/28/2011","D","7","9","5","",""
"03/28/2011","E","9","7","2","",""
"03/27/2011","D","2","8","2","",""
"03/27/2011","E","6","8","5","",""
"03/26/2011","D","5","6","6","",""
"03/26/2011","E","2","1","0","",""
"03/25/2011","D","9","4","9","",""
"03/25/2011","E","6","3","5","",""
"03/24/2011","D","1","0","3","",""
"03/24/2011","E","6","9","1","",""
"03/23/2011","D","5","6","6","",""
"03/23/2011","E","3","3","3","",""
"03/22/2011","D","0","7","2","",""
"03/22/2011","E","6","5","4","",""
"03/21/2011","D","9","1","5","",""
"03/21/2011","E","8","4","5","",""
"03/20/2011","D","2","1","9","",""
"03/20/2011","E","8","4","4","",""
"03/19/2011","D","7","7","7","",""
"03/19/2011","E","2","2","6","",""
"03/18/2011","D","0","3","0","",""
"03/18/2011","E","3","6","6","",""
"03/17/2011","D","4","3","3","",""
"03/17/2011","E","8","3","2","",""
"03/16/2011","D","2","2","8","",""
"03/16/2011","E","2","5","8","",""
"03/15/2011","D","2","6","4","",""
"03/15/2011","E","6","0","7","",""
"03/14/2011","D","6","1","6","",""
"03/14/2011","E","9","7","7","",""
"03/13/2011","D","7","6","0","",""
"03/13/2011","E","9","5","1","",""
"03/12/2011","D","6","8","4","",""
"03/12/2011","E","4","3","7","",""
"03/11/2011","D","7","1","0","",""
"03/11/2011","E","4","3","8","",""
"03/10/2011","D","2","4","6","",""
"03/10/2011","E","5","0","7","",""
"03/09/2011","D","6","0","0","",""
"03/09/2011","E","0","7","7","",""
"03/08/2011","D","0","3","9","",""
"03/08/2011","E","9","1","6","",""
"03/07/2011","D","4","4","0","",""
"03/07/2011","E","4","5","3","",""
"03/06/2011","D","6","9","7","",""
"03/06/2011","E","6","4","6","",""
"03/05/2011","D","2","8","1","",""
"03/05/2011","E","3","9","7","",""
"03/04/2011","D","4","5","3","",""
"03/04/2011","E","2","2","8","",""
"03/03/2011","D","9","3","7","",""
"03/03/2011","E","6","2","3","",""
"03/02/2011","D","2","4","0","",""
"03/02/2011","E","1","7","3","",""
"03/01/2011","D","0","3","2","",""
"03/01/2011","E","5","5","9","",""
"02/28/2011","D","0","5","2","",""
"02/28/2011","E","4","8","4","",""
"02/27/2011","D","0","1","3","",""
"02/27/2011","E","4","1","6","",""
"02/26/2011","D","3","4","1","",""
"02/26/2011","E","8","7","2","",""
"02/25/2011","D","4","3","2","",""
"02/25/2011","E","9","7","3","",""
"02/24/2011","D","4","6","9","",""
"02/24/2011","E","0","3","6","",""
"02/23/2011","D","8","1","9","",""
"02/23/2011","E","2","3","8","",""
"02/22/2011","D","8","1","3","",""
"02/22/2011","E","7","9","8","",""
"02/21/2011","D","5","0","9","",""
"02/21/2011","E","6","7","6","",""
"02/20/2011","E","3","7","1","",""
"02/19/2011","D","9","5","8","",""
"02/19/2011","E","1","0","4","",""
"02/18/2011","D","3","5","9","",""
"02/18/2011","E","4","0","9","",""
"02/17/2011","D","9","8","3","",""
"02/17/2011","E","8","5","0","",""
"02/16/2011","D","7","0","5","",""
"02/16/2011","E","7","5","6","",""
"02/15/2011","D","7","4","3","",""
"02/15/2011","E","6","8","2","",""
"02/14/2011","D","7","0","5","",""
"02/14/2011","E","8","3","3","",""
"02/13/2011","E","3","6","4","",""
"02/12/2011","D","4","9","7","",""
"02/12/2011","E","5","4","9","",""
"02/11/2011","D","0","5","7","",""
"02/11/2011","E","5","6","6","",""
"02/10/2011","D","0","5","0","",""
"02/10/2011","E","2","2","9","",""
"02/09/2011","D","7","3","5","",""
"02/09/2011","E","1","5","7","",""
"02/08/2011","D","7","7","5","",""
"02/08/2011","E","1","2","8","",""
"02/07/2011","D","9","5","7","",""
"02/07/2011","E","2","6","7","",""
"02/06/2011","E","9","3","4","",""
"02/05/2011","D","0","9","2","",""
"02/05/2011","E","5","4","5","",""
"02/04/2011","D","5","1","3","",""
"02/04/2011","E","3","6","2","",""
"02/03/2011","D","5","3","0","",""
"02/03/2011","E","5","1","1","",""
"02/02/2011","D","3","0","1","",""
"02/02/2011","E","3","2","5","",""
"02/01/2011","D","0","3","5","",""
"02/01/2011","E","6","6","0","",""
"01/31/2011","D","6","9","9","",""
"01/31/2011","E","4","3","1","",""
"01/30/2011","E","5","4","1","",""
"01/29/2011","D","1","2","5","",""
"01/29/2011","E","1","8","8","",""
"01/28/2011","D","1","7","1","",""
"01/28/2011","E","3","2","8","",""
"01/27/2011","D","5","8","5","",""
"01/27/2011","E","3","4","5","",""
"01/26/2011","D","9","9","6","",""
"01/26/2011","E","1","4","0","",""
"01/25/2011","D","8","9","8","",""
"01/25/2011","E","5","7","2","",""
"01/24/2011","D","3","1","2","",""
"01/24/2011","E","5","9","4","",""
"01/23/2011","E","8","6","5","",""
"01/22/2011","D","2","4","3","",""
"01/22/2011","E","3","3","5","",""
"01/21/2011","D","3","4","4","",""
"01/21/2011","E","5","6","1","",""
